County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
Shelby County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Tennessee,,6156,,,,,4843,2910,,,,,,,,,,,,,,,,3669
Shelby County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Sherburne County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Shiawassee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Sibley County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Sierra County,California,,,,,,,,,,,,,,,,,,,,,,,,
Sierra County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Silver Bow County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Simpson County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Simpson County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Sioux County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Sioux County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sioux County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Siskiyou County,California,,,,,,,,,,,,,,,,,,,,,,,,
Sitka City and Borough,Alaska,,,,,,,,558,,,,,,,,,,,,,,,,
Skagit County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Skagway Municipality,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Skamania County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Slope County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Smyth County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Snohomish County,Washington,,11653,,,,4073,10732,14286,,,3492,11727,,,,,,,,,,,,11452
Snyder County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Socorro County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Solano County,California,,5063,,,,,5134,44731,,,2033,,,,,,,,,,,,,3125
Somerset County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Somerset County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Somerset County,New Jersey,,30162,,,,,14898,4716,,,,2216,,,,,,,,,,,,
Somerset County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Somervell County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Sonoma County,California,,2610,,,,,4087,3849,,,1646,,,,,,,,,,,,,
Southampton County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Southeast Fairbanks Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Spalding County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Spartanburg County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Spencer County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Spencer County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Spink County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Spokane County,Washington,,,,,,,1856,1937,,,1113,1053,,,,,,,,,,,,1848
Spotsylvania County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
St. Bernard Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Charles County,Missouri,,3776,,,,,,959,,,,,,,,,,,,,,,,
St. Charles Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
St. Croix County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
St. Francis County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
St. Francois County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
St. Helena Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. James Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. John the Baptist Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Johns County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
St. Joseph County,Indiana,,1580,,,,,1665,,,,,,,,,,,,,,,,,
St. Joseph County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
St. Landry Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Lawrence County,New York,,,,,,,415,,,,,,,,,,,,,,,,,
St. Louis city,Missouri,,1707,,,,,2250,,,,,,,,,,,,,,,,,2179
St. Louis County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
St. Louis County,Missouri,,13703,,,,,9735,3248,,,,2896,,,,,,,,,,,,
St. Lucie County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Mary Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Mary's County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
St. Tammany Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Stafford County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Stafford County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Stanislaus County,California,,8213,,,,4331,2492,6840,,,,,,,,,,,,,,,,
Stanley County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Stanly County,North Carolina,,,,,,,,,790,,,,,,,,,,,,,,,
Stanton County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Stanton County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Stark County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Stark County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Stark County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Starke County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Starr County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Staunton city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Ste. Genevieve County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Stearns County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Steele County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Steele County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Stephens County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Stephens County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Stephens County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Stephenson County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Sterling County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Steuben County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Steuben County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Stevens County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Stevens County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Stevens County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Stewart County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Stewart County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Stillwater County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Stoddard County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Stokes County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Stone County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Stone County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Stone County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Stonewall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Storey County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Story County,Iowa,,,,,,,3573,,,,,,,,,,,,,,,,,
Strafford County,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,
Stutsman County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sublette County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Suffolk city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Suffolk County,Massachusetts,,10029,,,,,30625,2057,,,1448,3968,,,,,,,,,,,,12654
Suffolk County,New York,,17730,,,,,14081,5688,,,1288,5614,,,,,,,,7523,,,,
Sullivan County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sully County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Summers County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Summit County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Summit County,Ohio,,4317,,,,,2654,,,,,,,,,,,,,,,,,
Summit County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Sumner County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sumner County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Sunflower County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Surry County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Surry County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Susquehanna County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Sussex County,Delaware,,,,,,,,,,,,,,,,,,,,,,,,
Sussex County,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,
Sussex County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Sutter County,California,,10480,,,,,,,,,,,,,,,,,,,,,,
Sutton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Suwannee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Swain County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Sweet Grass County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Sweetwater County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Swift County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Swisher County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Talbot County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Talbot County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Taliaferro County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Talladega County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Tallahatchie County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tallapoosa County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Tama County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Taney County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Tangipahoa Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Taos County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Tarrant County,Texas,,18097,,,,,8575,9527,,,,4026,5501,,,4951,,,,5490,,,,34565
Tate County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tattnall County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Tazewell County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Tazewell County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Tehama County,California,,,,,,,,,,,,,,,,,,,,,,,,
Telfair County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Teller County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Tensas Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Terrebonne Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Terrell County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Terrell County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Terry County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Teton County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Teton County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Teton County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Texas County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Texas County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Thayer County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Thomas County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Thomas County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Thomas County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Throckmorton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Thurston County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Thurston County,Washington,,,,,,,1539,3355,,,818,2824,,,,,,,,,,,,2998
Tift County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Tillamook County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Tillman County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Tioga County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Tioga County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Tippah County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tippecanoe County,Indiana,,3227,,,,,7645,,,,,1720,,,,,,,,,,,,
Tipton County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Tipton County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Tishomingo County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Titus County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Toa Alta Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Toa Baja Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Tolland County,Connecticut,,2097,,,,,2441,,,,,,,,,,,,,,,,,
Tom Green County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Tompkins County,New York,,,,,,,5452,,,,,,,,,,,,,,,,,
Tooele County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Toole County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Toombs County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Torrance County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Towner County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Towns County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Traill County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Transylvania County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Traverse County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Travis County,Texas,,24471,,,,,15228,4375,,,,6694,,,,,,,,,,,,13585
Treasure County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Trego County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Trempealeau County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Treutlen County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Trigg County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Trimble County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Trinity County,California,,,,,,,,,,,,,,,,,,,,,,,,
Trinity County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Tripp County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Troup County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Trousdale County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Trujillo Alto Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Trumbull County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Tucker County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Tulare County,California,,,,,,,,7522,,,,,,,,,,,,,,,,
Tulsa County,Oklahoma,,2524,,,2359,,2509,1228,1967,,,1607,,,,,,,,,,,,3473
Tunica County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tuolumne County,California,,,,,,,,,,,,,,,,,,,,,,,,
Turner County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Turner County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Tuscaloosa County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Tuscarawas County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Tuscola County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Twiggs County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Twin Falls County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Tyler County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Tyler County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Tyrrell County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Uinta County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Uintah County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Ulster County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Umatilla County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Unicoi County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Union County,New Jersey,,8839,,,,,6745,7488,,,,1324,,,,,,,,,,,,
Union County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Union County,North Carolina,,2252,,,,,,,,,,,,,,,,,,,,,,
Union County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Union County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Union County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Union Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Upshur County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Upshur County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Upson County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Upton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Utah County,Utah,,,,,,,2184,,,,1200,,,,,,,,,,,,,
Utuado Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Uvalde County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Val Verde County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Valdez-Cordova Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Valencia County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Valley County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Valley County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Valley County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Van Wert County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Van Zandt County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Vance County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Vanderburgh County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Vega Alta Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Vega Baja Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Venango County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Ventura County,California,,13357,,,,,10262,19743,,,4406,3654,,,,,,,,,,,,4036
Vermilion County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Vermilion Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,1088
Vermillion County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Vernon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Vernon County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Parish,Louisiana,,,,,,,,,,,,298,,,,,,,,,,,,
Victoria County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Vieques Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Vigo County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Vilas County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Villalba Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Vinton County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Beach city,Virginia,,,,,,,3396,17925,,,,,,,,,,,,,,,,1931
Volusia County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Wabash County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Wabash County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Wabasha County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Wabaunsee County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Wadena County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Wagoner County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Wahkiakum County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Wake County,North Carolina,,31603,,,,,12076,3497,,,1128,4133,,,,,,,,,,,,5473
Wakulla County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Waldo County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Walker County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Walker County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Walker County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Walla Walla County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Wallace County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Waller County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Wallowa County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Walsh County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Walthall County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Walton County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Walton County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Walworth County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Walworth County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Wapello County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Ward County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Ward County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Ware County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Ohio,,6100,,,,,,,,,,,,,,,,,,,,,,
Warren County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Warrick County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Wasatch County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Wasco County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Waseca County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Washakie County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Washburn County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Washington County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
