County,State,Total Population,Asian Indian,Bangladeshi,Bhutanese,Burmese,Cambodian,Chinese except Taiwanese,Filipino,Hmong,Indonesian,Japanese,Korean,Laotian,Malaysian,Mongolian,Nepalese,Okinawan,Other Asian not specified,Other Asian specified,Pakistani,Sri Lankan,Taiwanese,Thai,Vietnamese
Sevier County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Seward County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Seward County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Shackelford County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Shannon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Sharkey County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Sharp County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Shasta County,California,,,,,,,1456,1661,,,,,,,,,,,,,,,,
Shawano County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Shawnee County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sheboygan County,Wisconsin,,,,,,,,,5131,,,,,,,,,,,,,,,
Shelby County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Shelby County,Tennessee,,6563,,,,,5405,3729,,,,2259,,,,,,,,,,,,4099
Shelby County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Sherburne County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Sherman County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Shiawassee County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Shoshone County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Sibley County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Sierra County,California,,,,,,,,,,,,,,,,,,,,,,,,
Sierra County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Silver Bow County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Simpson County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Simpson County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Sioux County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Sioux County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Sioux County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Siskiyou County,California,,,,,,,,,,,,,,,,,,,,,,,,
Sitka City and Borough,Alaska,,,,,,,,666,,,,,,,,,,,,,,,,
Skagit County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Skagway Municipality,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Skamania County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Slope County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Smith County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Smyth County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Snohomish County,Washington,,12863,,,,5024,15221,20761,,,7913,14490,,,,,,2530,,,,,,13156
Snyder County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Socorro County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Solano County,California,,5526,,,,,7568,54362,,,5121,2250,,,,,,,,,,,,3986
Somerset County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Somerset County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Somerset County,New Jersey,,30864,,,,,15976,5535,,,,2581,,,,,,,,,,,,
Somerset County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Somervell County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Sonoma County,California,,3234,,,,,6337,7194,,,3870,1845,,,,,,,,,,,,2095
Southampton County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Southeast Fairbanks Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Spalding County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Spartanburg County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Spencer County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Spencer County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Spink County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Spokane County,Washington,,,,,,,2802,4055,,,2949,1917,,,,,,,,,,,,2395
Spotsylvania County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
St. Bernard Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Charles County,Missouri,,3884,,,,,,1502,,,,1115,,,,,,,,,,,,
St. Charles Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Illinois,,,,,,,,1869,,,,,,,,,,,,,,,,
St. Clair County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
St. Clair County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
St. Croix County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
St. Francis County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
St. Francois County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
St. Helena Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. James Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. John the Baptist Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Johns County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
St. Joseph County,Indiana,,1839,,,,,2300,1282,,,,,,,,,,,,,,,,
St. Joseph County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
St. Landry Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Lawrence County,New York,,,,,,,464,,,,,,,,,,,,,,,,,
St. Louis city,Missouri,,2022,,,,,2601,,,,,877,,,,,,,,,,,,2359
St. Louis County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
St. Louis County,Missouri,,14395,,,,,10814,5229,,,2116,3766,,,,,,,,,,,,4163
St. Lucie County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Mary Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
St. Mary's County,Maryland,,,,,,,,2213,,,,,,,,,,,,,,,,
St. Tammany Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Stafford County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Stafford County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Stanislaus County,California,,9143,,,,5147,3411,10027,,,,,,,,,,,,,,,,
Stanley County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Stanly County,North Carolina,,,,,,,,,790,,,,,,,,,,,,,,,
Stanton County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Stanton County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Stark County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Stark County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Stark County,Ohio,,1405,,,,,,,,,,,,,,,,,,,,,,
Starke County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Starr County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Staunton city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Ste. Genevieve County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Stearns County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Steele County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Steele County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Stephens County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Stephens County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Stephens County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Stephenson County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Sterling County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Steuben County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Steuben County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Stevens County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Stevens County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Stevens County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Stewart County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Stewart County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Stillwater County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Stoddard County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Stokes County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Stone County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Stone County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Stone County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Stonewall County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Storey County,Nevada,,,,,,,,,,,,,,,,,,,,,,,,
Story County,Iowa,,,,,,,3713,,,,,,,,,,,,,,,,,
Strafford County,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,
Stutsman County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Sublette County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Suffolk city,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Suffolk County,Massachusetts,,11249,,,,,33558,3060,,,2210,4857,,,,,,1811,,,,,,13111
Suffolk County,New York,,19903,,,,,16645,7741,,,1970,6458,,,,,,3444,,8033,,,,
Sullivan County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Sullivan County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sully County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Summers County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Summit County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Summit County,Ohio,,4888,,,,,3085,1437,,,,,,,,,,,,,,,,
Summit County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Sumner County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Sumner County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Sumter County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Sunflower County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Surry County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Surry County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Susquehanna County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Sussex County,Delaware,,,,,,,,,,,,,,,,,,,,,,,,
Sussex County,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,
Sussex County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Sutter County,California,,10833,,,,,,2182,,,,,,,,,,,,,,,,
Sutton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Suwannee County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Swain County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Sweet Grass County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Sweetwater County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Swift County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Swisher County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Talbot County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Talbot County,Maryland,,,,,,,,,,,,,,,,,,,,,,,,
Taliaferro County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Talladega County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Tallahatchie County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tallapoosa County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Tama County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Taney County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Tangipahoa Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Taos County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Tarrant County,Texas,,19797,,,,,11134,15044,,,4607,5538,6501,,,5390,,4531,,5714,,,2967,36537
Tate County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tattnall County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Taylor County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Tazewell County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Tazewell County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Tehama County,California,,,,,,,,,,,,,,,,,,,,,,,,
Telfair County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Teller County,Colorado,,,,,,,,,,,,,,,,,,,,,,,,
Tensas Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Terrebonne Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Terrell County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Terrell County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Terry County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Teton County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Teton County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Teton County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Texas County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Texas County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Thayer County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Thomas County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Thomas County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Thomas County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Throckmorton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Thurston County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Thurston County,Washington,,,,,,,3114,5488,,,2360,4156,,,,,,,,,,,,3427
Tift County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Tillamook County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Tillman County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Tioga County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Tioga County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Tippah County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tippecanoe County,Indiana,,3272,,,,,7855,,,,,1796,,,,,,,,,,,,
Tipton County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Tipton County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Tishomingo County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Titus County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Toa Alta Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Toa Baja Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Todd County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Tolland County,Connecticut,,2153,,,,,2580,,,,,,,,,,,,,,,,,
Tom Green County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Tompkins County,New York,,,,,,,5856,,,,,,,,,,,,,,,,,
Tooele County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Toole County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Toombs County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Torrance County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Towner County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Towns County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Traill County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Transylvania County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Traverse County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Travis County,Texas,,26272,,,,,18272,7287,,,3740,8174,,,,,,3100,,,,1083,,14634
Treasure County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Trego County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Trempealeau County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Treutlen County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Trigg County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Trimble County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Trinity County,California,,,,,,,,,,,,,,,,,,,,,,,,
Trinity County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Tripp County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Troup County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Trousdale County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Trujillo Alto Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Trumbull County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Tucker County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Tulare County,California,,,,,,,,9774,,,,,3543,,,,,,,,,,,
Tulsa County,Oklahoma,,2897,,,2507,,3320,2185,1967,,912,2176,,,,,,1606,,,,,,3867
Tunica County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Tuolumne County,California,,,,,,,,,,,,,,,,,,,,,,,,
Turner County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Turner County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Tuscaloosa County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Tuscarawas County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Tuscola County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Twiggs County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Twin Falls County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Tyler County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Tyler County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Tyrrell County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Uinta County,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,
Uintah County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
Ulster County,New York,,,,,,,1523,,,,,,,,,,,,,,,,,
Umatilla County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Unicoi County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Florida,,,,,,,,101,,,,,,,,,,,,,,,,
Union County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Union County,New Jersey,,9172,,,,,7933,8679,,,,1887,,,,,,,,,,,,
Union County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Union County,North Carolina,,2391,,,,,,,,,,,,,,,,,,,,,,
Union County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Union County,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Union County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Union County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Union Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Upshur County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Upshur County,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Upson County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Upton County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Utah County,Utah,,1595,,,,,4107,2721,,,3554,1691,,,,,,,,,,,,
Utuado Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Uvalde County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Val Verde County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Valdez-Cordova Census Area,Alaska,,,,,,,,,,,,,,,,,,,,,,,,
Valencia County,New Mexico,,,,,,,,,,,,,,,,,,,,,,,,
Valley County,Idaho,,,,,,,,,,,,,,,,,,,,,,,,
Valley County,Montana,,,,,,,,,,,,,,,,,,,,,,,,
Valley County,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
Van Buren County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Van Wert County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Van Zandt County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Vance County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Vanderburgh County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Vega Alta Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Vega Baja Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Venango County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Ventura County,California,,14095,,,,,13740,25988,,,9130,4682,,,,,,,,,,,,4904
Vermilion County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Vermilion Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,1168
Vermillion County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Vernon County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Vernon County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Vernon Parish,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,
Victoria County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Vieques Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Vigo County,Indiana,,892,,,,,,,,,,,,,,,,,,,,,,
Vilas County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Villalba Municipio,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,
Vinton County,Ohio,,,,,,,,,,,,,,,,,,,,,,,,
Virginia Beach city,Virginia,,2788,,,,,4395,23446,,,2093,2170,,,,,,,,,,,,2260
Volusia County,Florida,,2503,,,,,2788,2267,,,,,,,,,,,,,,,,
Wabash County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Wabash County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Wabasha County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Wabaunsee County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Wadena County,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,
Wagoner County,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,
Wahkiakum County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Wake County,North Carolina,,32818,,,,,13985,5430,,,2343,5894,,,,,,,,,,,,6398
Wakulla County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Waldo County,Maine,,,,,,,,,,,,,,,,,,,,,,,,
Walker County,Alabama,,,,,,,,,,,,,,,,,,,,,,,,
Walker County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Walker County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Walla Walla County,Washington,,,,,,,,,,,,,,,,,,,,,,,,
Wallace County,Kansas,,,,,,,,,,,,,,,,,,,,,,,,
Waller County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Wallowa County,Oregon,,,,,,,,,,,,,,,,,,,,,,,,
Walsh County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Walthall County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Walton County,Florida,,,,,,,,,,,,,,,,,,,,,,,,
Walton County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Walworth County,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Walworth County,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
Wapello County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Ward County,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,
Ward County,Texas,,,,,,,,,,,,,,,,,,,,,,,,
Ware County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Georgia,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Illinois,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Iowa,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Missouri,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,New York,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Ohio,,6196,,,,,2654,,,,,,,,,,,,,,,,,
Warren County,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,
Warren County,Virginia,,,,,,,,,,,,,,,,,,,,,,,,
Warrick County,Indiana,,,,,,,,,,,,,,,,,,,,,,,,
Wasatch County,Utah,,,,,,,,,,,,,,,,,,,,,,,,
